Transaction_ID,User,Amount,Location,Time,Device,Status
TXN1491,Pooja,22015,India,12:30:20,Desktop,Normal
TXN1953,Karan,6257,UK,10:03:17,Tablet,Normal
TXN2097,Kavya,58478,India,17:28:53,Mobile,Normal
TXN2032,Manish,17887,Singapore,18:56:52,Laptop,Normal
TXN1587,Sneha,33901,India,07:11:14,Laptop,Normal
TXN1750,Kavya,32989,India,19:28:02,Laptop,Normal
TXN1657,Pooja,52437,India,21:31:57,Mobile,Normal
TXN1234,Karan,28968,India,14:23:09,Tablet,Normal
TXN1732,Riya,40690,USA,10:26:53,Laptop,Normal
TXN2988,Nikhil,73134,China,21:49:12,Mobile,Suspicious
TXN2632,Sanjay,70708,Singapore,05:17:56,Mobile,Suspicious
TXN2156,Priya,42241,India,11:36:03,Mobile,Normal
TXN2469,Pooja,38318,UK,18:03:21,Laptop,Normal
TXN2424,Vikram,18065,India,16:02:08,Tablet,Normal
TXN2627,Rajesh,70051,Russia,00:09:28,Laptop,Suspicious
TXN1934,Rahul,3303,India,17:55:58,Mobile,Normal
TXN2209,Dev,3987,India,11:21:04,Laptop,Normal
TXN2065,Ishita,51372,China,20:18:40,Desktop,Normal
TXN1108,Ritika,9364,India,06:58:25,Laptop,Normal
TXN2542,Pooja,81227,UK,20:32:13,Desktop,Suspicious
TXN1568,Dev,31868,UAE,08:01:37,Laptop,Normal
TXN2167,Sanjay,45794,USA,18:30:16,Desktop,Normal
TXN2174,Tanvi,1555,UK,08:00:26,Laptop,Normal
TXN1890,Sneha,53621,India,14:56:34,Mobile,Normal
TXN1947,Anjali,9953,India,09:40:29,Tablet,Normal
TXN2048,Anjali,29788,Singapore,21:44:20,Tablet,Normal
TXN2352,Vikram,55849,India,17:51:47,Laptop,Normal
TXN2777,Sneha,84051,Unknown,15:51:43,Desktop,Suspicious
TXN2446,Kavya,18595,India,19:05:48,Tablet,Normal
TXN1884,Amit,19083,USA,18:22:42,Tablet,Normal
TXN2672,Amit,84477,USA,15:12:09,Desktop,Suspicious
TXN1850,Tanvi,16095,India,16:46:07,Tablet,Normal
TXN1734,Kavya,14018,India,12:49:16,Desktop,Normal
TXN1717,Manish,29141,India,19:30:24,Laptop,Normal
TXN1454,Rajesh,3216,UK,08:52:42,Laptop,Normal
TXN1264,Dev,50751,India,08:11:49,Tablet,Normal
TXN1075,Manish,34384,India,16:01:07,Mobile,Normal
TXN2657,Vikram,96342,India,06:09:24,Desktop,Suspicious
TXN1444,Ritika,16898,USA,12:25:58,Desktop,Normal
TXN1395,Meera,58818,UK,11:59:58,Laptop,Normal
TXN1176,Nisha,10738,India,21:22:21,Tablet,Normal
TXN2042,Dev,41106,India,14:38:36,Desktop,Normal
TXN2735,Dev,83160,UK,00:55:38,Desktop,Suspicious
TXN2401,Dev,4414,India,11:40:28,Desktop,Normal
TXN2380,Priya,57333,Singapore,08:20:38,Mobile,Normal
TXN1595,Sneha,14447,India,13:26:31,Laptop,Normal
TXN1061,Suresh,23471,India,14:32:31,Mobile,Normal
TXN2296,Kavya,5372,India,17:37:30,Tablet,Normal
TXN1872,Tanvi,27047,USA,12:26:35,Tablet,Normal
TXN2489,Rajesh,7908,India,09:55:13,Mobile,Normal
TXN2878,Rohan,99805,India,08:16:40,Desktop,Suspicious
TXN1278,Karan,6341,India,10:58:22,Mobile,Normal
TXN1036,Rajesh,16597,India,21:13:34,Desktop,Normal
TXN2975,Nikhil,75554,Russia,23:05:12,Tablet,Suspicious
TXN1662,Shreya,36484,India,13:35:03,Tablet,Normal
TXN2953,Nisha,64652,India,03:47:07,Desktop,Suspicious
TXN2444,Vivek,45889,India,10:22:42,Laptop,Normal
TXN1977,Riya,19555,India,19:41:20,Laptop,Normal
TXN2571,Ritika,79732,India,22:04:50,Desktop,Suspicious
TXN1738,Vikram,6903,USA,22:04:46,Laptop,Normal
TXN1191,Riya,58071,India,13:31:58,Desktop,Normal
TXN1919,Arjun,24656,India,14:22:01,Tablet,Normal
TXN1456,Amit,47345,India,06:13:32,Tablet,Normal
TXN1675,Priya,26938,Singapore,16:44:15,Laptop,Normal
TXN1760,Sneha,27439,India,07:35:35,Laptop,Normal
TXN2807,Rahul,99829,China,11:20:05,Mobile,Suspicious
TXN2602,Rohan,53303,Nigeria,01:25:13,Mobile,Suspicious
TXN1728,Riya,4143,India,09:41:53,Laptop,Normal
TXN1412,Amit,37973,India,07:53:35,Desktop,Normal
TXN2098,Rohan,35412,India,11:07:23,Laptop,Normal
TXN1825,Tanvi,43957,India,09:18:39,Laptop,Normal
TXN2639,Vikram,70293,China,05:53:01,Laptop,Suspicious
TXN1616,Anjali,24196,India,11:17:17,Tablet,Normal
TXN1114,Dev,3033,UAE,13:12:53,Laptop,Normal
TXN1417,Ishita,2426,India,14:52:00,Desktop,Normal
TXN2910,Sneha,60040,UK,04:18:16,Desktop,Suspicious
TXN1969,Arjun,59894,India,21:45:28,Mobile,Normal
TXN1604,Sneha,36122,India,12:28:19,Tablet,Normal
TXN2918,Karan,54402,UK,00:17:17,Tablet,Suspicious
TXN1089,Shreya,14050,India,06:02:15,Tablet,Normal
TXN1848,Aditya,11853,India,08:32:41,Mobile,Normal
TXN2519,Simran,83891,India,13:07:07,Mobile,Suspicious
TXN2917,Rajesh,54175,France,23:57:13,Laptop,Suspicious
TXN1753,Meera,44366,USA,13:30:22,Tablet,Normal
TXN1498,Nikhil,27267,India,22:59:58,Tablet,Normal
TXN2276,Shreya,38043,USA,20:21:44,Laptop,Normal
TXN2325,Sanjay,28793,India,22:14:26,Laptop,Normal
TXN1011,Anjali,25260,India,12:42:17,Laptop,Normal
TXN1396,Akash,27017,UK,21:11:59,Mobile,Normal
TXN1284,Rajesh,51520,India,22:02:42,Mobile,Normal
TXN2066,Sneha,59886,India,12:00:39,Mobile,Normal
TXN2191,Nisha,48694,USA,08:34:14,Laptop,Normal
TXN2744,Simran,88541,India,20:57:10,Tablet,Suspicious
TXN1690,Priya,11676,UK,12:54:14,Desktop,Normal
TXN2752,Sneha,98748,Singapore,09:35:17,Laptop,Suspicious
TXN2875,Riya,65935,Nigeria,03:17:29,Laptop,Suspicious
TXN1689,Ishita,55451,USA,08:18:01,Tablet,Normal
TXN1851,Tanvi,32379,India,12:37:10,Tablet,Normal
TXN1159,Dev,45058,UK,14:36:02,Desktop,Normal
TXN1895,Suresh,55537,India,13:18:05,Tablet,Normal
TXN2575,Vivek,77257,India,21:50:01,Tablet,Suspicious
TXN1257,Suresh,42952,India,15:07:25,Laptop,Normal
TXN1335,Vivek,20657,UK,11:45:45,Desktop,Normal
TXN2879,Amit,44538,Germany,04:05:19,Tablet,Suspicious
TXN2039,Anjali,21814,UK,10:46:01,Mobile,Normal
TXN1515,Divya,22363,India,20:07:16,Tablet,Normal
TXN2348,Dev,8168,India,21:42:35,Tablet,Normal
TXN2015,Karan,23578,India,06:49:19,Desktop,Normal
TXN1768,Rohan,30952,UK,12:45:21,Laptop,Normal
TXN2746,Amit,86312,USA,11:36:42,Desktop,Suspicious
TXN1761,Akash,6956,UK,15:56:32,Desktop,Normal
TXN2246,Manish,31428,USA,06:55:40,Laptop,Normal
TXN2203,Kavya,43849,India,21:58:58,Laptop,Normal
TXN2467,Rahul,8632,India,10:47:44,Tablet,Normal
TXN2983,Priya,72042,USA,13:22:42,Laptop,Suspicious
TXN1521,Anjali,32894,India,11:35:10,Tablet,Normal
TXN1022,Tanvi,58985,India,14:49:41,Mobile,Normal
TXN1356,Arjun,30464,India,10:06:03,Mobile,Normal
TXN2277,Ishita,32390,Singapore,07:08:43,Laptop,Normal
TXN2312,Suresh,20967,India,09:14:08,Desktop,Normal
TXN2682,Akash,68572,Germany,16:34:42,Tablet,Suspicious
TXN1340,Akash,38676,India,10:20:41,Laptop,Normal
TXN1431,Neha,54463,Singapore,16:36:38,Mobile,Normal
TXN1473,Priya,7401,India,13:53:04,Mobile,Normal
TXN1217,Priya,27092,India,12:07:54,Tablet,Normal
TXN1911,Arjun,30538,India,10:36:43,Desktop,Normal
TXN2227,Karan,15927,India,13:47:26,Desktop,Normal
TXN2596,Ritika,95372,India,06:54:34,Mobile,Suspicious
TXN2011,Dev,9838,India,12:31:25,Desktop,Normal
TXN2949,Rahul,70680,Brazil,01:31:06,Mobile,Suspicious
TXN1093,Anjali,53698,China,22:29:03,Desktop,Normal
TXN2008,Neha,29307,India,18:09:08,Mobile,Normal
TXN2070,Neha,58813,India,14:39:40,Desktop,Normal
TXN2092,Simran,36119,India,12:36:43,Mobile,Normal
TXN2914,Manish,62558,China,09:00:57,Desktop,Suspicious
TXN2308,Shreya,59789,India,22:54:34,Laptop,Normal
TXN1696,Nikhil,7705,India,22:42:53,Mobile,Normal
TXN2827,Anjali,86765,France,19:11:43,Tablet,Suspicious
TXN1996,Rohan,57080,India,06:49:52,Mobile,Normal
TXN1153,Meera,8521,India,13:41:09,Mobile,Normal
TXN2099,Dev,14244,Singapore,08:28:32,Laptop,Normal
TXN2718,Shreya,85003,UK,22:13:54,Desktop,Suspicious
TXN2997,Karan,74043,India,15:44:21,Laptop,Suspicious
TXN1789,Akash,15781,Singapore,17:48:37,Desktop,Normal
TXN1580,Rajesh,5185,India,08:31:29,Mobile,Normal
TXN1703,Karan,48615,USA,13:43:34,Tablet,Normal
TXN2212,Vikram,7551,UK,18:49:10,Laptop,Normal
TXN2295,Meera,12755,India,13:01:07,Mobile,Normal
TXN2665,Neha,82934,USA,14:19:10,Desktop,Suspicious
TXN2260,Rajesh,42109,India,15:26:43,Desktop,Normal
TXN1487,Pooja,32734,UK,08:23:16,Desktop,Normal
TXN1559,Manish,50038,India,19:39:43,Tablet,Normal
TXN2141,Simran,26204,UK,17:53:26,Desktop,Normal
TXN2119,Anjali,46849,Singapore,16:50:55,Mobile,Normal
TXN1801,Priya,45731,Singapore,16:24:58,Laptop,Normal
TXN1512,Manish,44077,India,18:01:47,Desktop,Normal
TXN1633,Nikhil,47182,Singapore,10:49:07,Mobile,Normal
TXN2921,Anjali,85026,Germany,04:06:37,Mobile,Suspicious
TXN2787,Neha,93961,India,01:32:27,Laptop,Suspicious
TXN2545,Rahul,86600,India,19:16:53,Tablet,Suspicious
TXN2150,Ishita,48926,India,14:29:33,Laptop,Normal
TXN1790,Dev,48507,China,12:18:28,Desktop,Normal
TXN1116,Nikhil,15284,India,14:49:23,Desktop,Normal
TXN1740,Aditya,4282,India,11:55:02,Mobile,Normal
TXN2690,Aditya,96709,India,02:18:05,Tablet,Suspicious
TXN2081,Ritika,9500,India,21:33:46,Tablet,Normal
TXN1830,Vivek,32454,India,20:22:49,Mobile,Normal
TXN1119,Sanjay,47859,India,08:37:44,Desktop,Normal
TXN1656,Rohan,12195,India,15:05:30,Laptop,Normal
TXN2907,Ishita,69734,France,00:15:41,Desktop,Suspicious
TXN1635,Pooja,22142,India,11:46:27,Tablet,Normal
TXN1369,Vikram,47765,India,21:33:29,Desktop,Normal
TXN1268,Rajesh,5862,India,20:28:02,Laptop,Normal
TXN1655,Akash,44386,India,21:12:06,Laptop,Normal
TXN1935,Nisha,32205,India,14:35:28,Desktop,Normal
TXN1822,Tanvi,53406,India,07:54:48,Tablet,Normal
TXN1866,Meera,9774,India,21:49:14,Laptop,Normal
TXN1046,Sanjay,1141,India,14:59:50,Tablet,Normal
TXN2373,Nisha,29533,India,16:55:53,Laptop,Normal
TXN2708,Manish,92353,Singapore,22:47:47,Tablet,Suspicious
TXN1991,Simran,22276,UK,17:26:48,Tablet,Normal
TXN1876,Shreya,23179,UK,07:10:24,Laptop,Normal
TXN1773,Ishita,54427,India,09:24:42,Mobile,Normal
TXN2219,Riya,24717,Singapore,22:14:29,Desktop,Normal
TXN2999,Vikram,84281,China,02:40:19,Laptop,Suspicious
TXN1004,Shreya,57970,India,11:44:27,Mobile,Normal
TXN2003,Ritika,51521,India,17:56:52,Tablet,Normal
TXN2723,Dev,74927,India,20:10:36,Desktop,Suspicious
TXN1263,Neha,7737,India,14:12:11,Desktop,Normal
TXN2569,Akash,97028,UK,07:04:49,Tablet,Suspicious
TXN2830,Nisha,90972,China,03:09:24,Tablet,Suspicious
TXN1443,Pooja,2004,India,12:47:07,Tablet,Normal
TXN2002,Priya,48893,UK,18:05:49,Laptop,Normal
TXN2077,Pooja,31855,India,09:44:55,Mobile,Normal
TXN1837,Vikram,31454,India,22:05:25,Mobile,Normal
TXN2790,Rohan,95468,India,19:06:27,Desktop,Suspicious
TXN1304,Riya,36130,India,22:36:15,Desktop,Normal
TXN2365,Nikhil,23075,India,08:36:51,Tablet,Normal
TXN2557,Neha,75789,USA,08:31:57,Desktop,Suspicious
TXN1313,Suresh,51868,UAE,20:02:18,Desktop,Normal
TXN1149,Tanvi,6320,India,13:11:35,Laptop,Normal
TXN2148,Meera,36793,India,17:02:02,Tablet,Normal
TXN2213,Vivek,32913,India,06:00:11,Laptop,Normal
TXN1574,Ishita,56474,India,07:15:05,Tablet,Normal
TXN1050,Priya,34281,India,11:04:38,Laptop,Normal
TXN2552,Dev,87266,UK,20:41:04,Laptop,Suspicious
TXN1726,Nikhil,34071,India,09:23:45,Laptop,Normal
TXN1833,Arjun,49073,Singapore,08:46:04,Laptop,Normal
TXN2377,Aditya,32810,India,19:27:41,Laptop,Normal
TXN2115,Karan,54571,India,08:59:48,Tablet,Normal
TXN2166,Sanjay,32210,India,21:47:48,Desktop,Normal
TXN1470,Ritika,6042,India,11:36:15,Tablet,Normal
TXN1971,Karan,48998,India,14:55:53,Desktop,Normal
TXN1653,Neha,7285,India,18:36:35,Tablet,Normal
TXN1399,Vivek,9794,UK,22:29:17,Desktop,Normal
TXN1511,Aditya,16194,UK,18:40:11,Desktop,Normal
TXN1320,Ishita,28820,India,19:38:52,Desktop,Normal
TXN1019,Amit,50530,India,09:09:40,Desktop,Normal
TXN1684,Anjali,13632,Singapore,12:53:03,Desktop,Normal
TXN1035,Neha,5417,Singapore,07:55:21,Laptop,Normal
TXN1902,Nisha,32607,India,16:31:57,Mobile,Normal
TXN2778,Karan,84889,Brazil,04:07:06,Laptop,Suspicious
TXN1827,Suresh,39284,India,17:51:20,Tablet,Normal
TXN2853,Rohan,81837,USA,01:17:05,Laptop,Suspicious
TXN1407,Aditya,21106,India,18:43:32,Mobile,Normal
TXN1920,Sneha,24009,Singapore,12:36:36,Desktop,Normal
TXN1537,Vikram,50158,UK,19:58:03,Mobile,Normal
TXN1758,Amit,31087,India,20:05:54,Tablet,Normal
TXN2904,Rajesh,96382,India,12:53:48,Mobile,Suspicious
TXN2062,Sanjay,37067,India,07:49:10,Mobile,Normal
TXN2199,Kavya,26478,India,15:31:34,Tablet,Normal
TXN1245,Amit,49897,India,12:24:26,Tablet,Normal
TXN2416,Ritika,17273,India,20:05:00,Tablet,Normal
TXN2127,Anjali,44424,India,08:47:59,Tablet,Normal
TXN1784,Rohan,50387,India,07:22:52,Tablet,Normal
TXN2742,Vikram,87052,China,04:38:35,Desktop,Suspicious
TXN1489,Pooja,1443,UAE,18:21:53,Tablet,Normal
TXN1154,Akash,10321,India,07:10:50,Mobile,Normal
TXN1961,Sneha,16464,India,19:20:00,Desktop,Normal
TXN1853,Vikram,42257,India,07:57:36,Desktop,Normal
TXN2311,Vikram,54545,India,22:48:21,Desktop,Normal
TXN1625,Tanvi,16804,India,07:48:14,Tablet,Normal
TXN1685,Priya,30913,India,17:45:12,Mobile,Normal
TXN2561,Rohan,99416,India,19:16:43,Tablet,Suspicious
TXN1569,Rahul,18182,India,07:59:03,Tablet,Normal
TXN2908,Pooja,75089,Russia,04:49:16,Laptop,Suspicious
TXN1017,Neha,49823,India,14:47:37,Tablet,Normal
TXN1127,Akash,6679,India,20:15:48,Tablet,Normal
TXN2346,Simran,44215,Singapore,15:56:45,Desktop,Normal
TXN2279,Karan,4606,India,12:37:33,Desktop,Normal
TXN2968,Nisha,70970,UK,22:52:01,Mobile,Suspicious
TXN1927,Dev,57544,UAE,17:47:37,Tablet,Normal
TXN1980,Sneha,3085,India,18:42:31,Mobile,Normal
TXN2964,Rajesh,72009,Russia,05:20:43,Laptop,Suspicious
TXN1190,Nikhil,45682,UK,11:10:11,Laptop,Normal
TXN2139,Manish,21848,USA,18:25:24,Tablet,Normal
TXN1992,Akash,48570,India,13:36:34,Desktop,Normal
TXN2955,Divya,83877,UAE,17:05:22,Tablet,Suspicious
TXN2656,Pooja,88359,Brazil,01:39:05,Laptop,Suspicious
TXN1606,Akash,47183,USA,07:13:53,Mobile,Normal
TXN1180,Kavya,3426,India,22:37:21,Laptop,Normal
TXN1301,Rahul,17772,India,10:35:46,Tablet,Normal
TXN1496,Tanvi,33722,India,15:15:16,Desktop,Normal
TXN2720,Akash,41413,Unknown,04:21:27,Tablet,Suspicious
TXN2709,Manish,67293,Russia,08:07:18,Laptop,Suspicious
TXN2887,Priya,88870,Russia,04:44:34,Desktop,Suspicious
TXN2991,Sneha,74509,Nigeria,03:32:59,Mobile,Suspicious
TXN1517,Divya,24067,UK,20:39:11,Mobile,Normal
TXN2984,Priya,84512,India,09:50:54,Desktop,Suspicious
TXN2069,Aditya,27879,India,08:38:38,Laptop,Normal
TXN1476,Simran,25603,India,11:43:37,Tablet,Normal
TXN1157,Aditya,6271,India,07:56:27,Mobile,Normal
TXN2243,Neha,43443,India,06:30:42,Mobile,Normal
TXN2195,Dev,51233,India,12:11:35,Laptop,Normal
TXN1016,Sanjay,58978,Singapore,20:09:16,Desktop,Normal
TXN2535,Vikram,56748,UK,00:19:26,Desktop,Suspicious
TXN2072,Vikram,56956,India,15:21:58,Laptop,Normal
TXN2971,Tanvi,68615,France,14:00:52,Mobile,Suspicious
TXN1546,Shreya,23527,Singapore,07:02:06,Tablet,Normal
TXN2539,Sneha,81986,India,14:35:26,Laptop,Suspicious
TXN1658,Amit,43065,India,18:11:23,Tablet,Normal
TXN2625,Kavya,80493,UAE,06:08:55,Desktop,Suspicious
TXN2019,Neha,41698,UAE,10:55:53,Mobile,Normal
TXN2662,Riya,86175,France,05:28:40,Laptop,Suspicious
TXN2504,Suresh,93254,USA,06:56:19,Laptop,Suspicious
TXN1959,Manish,48725,India,22:07:16,Tablet,Normal
TXN2881,Akash,61058,Singapore,13:21:48,Mobile,Suspicious
TXN1283,Rohan,15846,India,10:04:18,Laptop,Normal
TXN1797,Rajesh,5468,UK,22:10:26,Tablet,Normal
TXN2626,Pooja,83115,China,19:36:19,Desktop,Suspicious
TXN1225,Ishita,5165,India,20:49:23,Laptop,Normal
TXN1026,Simran,52028,UAE,22:58:00,Mobile,Normal
TXN2770,Sanjay,80290,India,13:31:12,Laptop,Suspicious
TXN1437,Pooja,57199,USA,10:51:29,Laptop,Normal
TXN2948,Tanvi,85545,UK,23:31:03,Desktop,Suspicious
TXN2388,Suresh,8403,India,19:30:43,Desktop,Normal
TXN1229,Amit,59934,India,16:38:09,Laptop,Normal
TXN1037,Ishita,58827,India,21:15:50,Tablet,Normal
TXN1749,Dev,24501,India,06:55:43,Desktop,Normal
TXN2045,Anjali,56845,India,21:30:08,Desktop,Normal
TXN2398,Ritika,56126,India,19:56:58,Laptop,Normal
TXN1469,Rahul,14576,India,10:48:52,Tablet,Normal
TXN2692,Kavya,55623,India,08:48:00,Laptop,Suspicious
TXN2967,Tanvi,93928,India,15:37:00,Tablet,Suspicious
TXN1687,Tanvi,3002,India,17:31:38,Tablet,Normal
TXN2843,Vikram,70786,China,02:30:26,Mobile,Suspicious
TXN1639,Ritika,54005,China,13:40:36,Laptop,Normal
TXN2712,Pooja,93670,India,06:54:24,Tablet,Suspicious
TXN2218,Divya,28445,India,13:12:07,Laptop,Normal
TXN2158,Vikram,34134,India,14:16:08,Mobile,Normal
TXN2415,Rahul,20018,China,14:15:39,Tablet,Normal
TXN2527,Sanjay,65912,France,22:42:56,Tablet,Suspicious
TXN2655,Rajesh,70244,India,19:48:57,Laptop,Suspicious
TXN2300,Divya,11702,India,14:23:26,Mobile,Normal
TXN2822,Rahul,61738,India,09:06:32,Tablet,Suspicious
TXN1800,Sneha,44839,India,20:15:57,Desktop,Normal
TXN2603,Meera,89445,China,11:16:35,Laptop,Suspicious
TXN1160,Kavya,35010,India,20:58:17,Desktop,Normal
TXN1956,Sanjay,51543,China,20:15:47,Laptop,Normal
TXN2186,Ritika,29939,USA,14:06:02,Laptop,Normal
TXN1821,Anjali,13058,India,14:12:07,Desktop,Normal
TXN2681,Suresh,88982,Singapore,06:56:27,Desktop,Suspicious
TXN1877,Shreya,6969,UK,10:30:59,Tablet,Normal
TXN1913,Nisha,25961,India,10:51:47,Desktop,Normal
TXN1152,Amit,46048,India,14:50:50,Desktop,Normal
TXN2870,Riya,71044,USA,17:00:09,Laptop,Suspicious
TXN2776,Vivek,65506,India,06:30:42,Mobile,Suspicious
TXN1509,Manish,8167,India,11:59:47,Desktop,Normal
TXN2135,Suresh,23561,India,06:39:32,Tablet,Normal
TXN2250,Vivek,4379,India,18:23:29,Laptop,Normal
TXN2683,Nikhil,93487,USA,23:55:05,Laptop,Suspicious
TXN1103,Sanjay,51449,India,06:54:56,Tablet,Normal
TXN2445,Akash,25081,India,12:31:28,Tablet,Normal
TXN2443,Sneha,20565,India,19:47:51,Mobile,Normal
TXN1586,Meera,48204,India,14:52:04,Mobile,Normal
TXN2768,Ritika,83999,USA,11:00:39,Tablet,Suspicious
TXN2143,Manish,2029,India,21:42:27,Desktop,Normal
TXN1053,Ritika,18089,India,16:15:16,Tablet,Normal
TXN1151,Pooja,3139,India,15:45:18,Tablet,Normal
TXN1403,Amit,27269,India,09:11:08,Tablet,Normal
TXN2942,Ritika,72018,Singapore,01:07:03,Mobile,Suspicious
TXN1207,Amit,52818,India,06:16:34,Laptop,Normal
TXN2894,Riya,58794,Nigeria,23:48:39,Laptop,Suspicious
TXN2122,Riya,38662,India,22:06:25,Laptop,Normal
TXN2890,Suresh,81884,Brazil,13:22:22,Tablet,Suspicious
TXN1008,Simran,20213,UK,17:36:12,Laptop,Normal
TXN2014,Sneha,45023,India,19:23:22,Desktop,Normal
TXN2906,Rahul,41823,Unknown,23:36:24,Laptop,Suspicious
TXN2060,Suresh,49055,India,08:07:45,Tablet,Normal
TXN1452,Ishita,43054,USA,21:29:10,Mobile,Normal
TXN1253,Pooja,22503,India,06:31:47,Tablet,Normal
TXN2327,Kavya,50956,India,15:35:46,Laptop,Normal
TXN1896,Tanvi,50072,UK,16:04:35,Desktop,Normal
TXN2733,Sneha,82080,USA,17:11:25,Laptop,Suspicious
TXN1880,Suresh,40155,India,11:40:31,Tablet,Normal
TXN2595,Simran,76527,France,19:27:40,Desktop,Suspicious
TXN2888,Riya,66164,France,06:12:43,Laptop,Suspicious
TXN1623,Rahul,59704,UK,14:03:51,Tablet,Normal
TXN1345,Nisha,6168,India,12:40:35,Mobile,Normal
TXN2702,Suresh,74082,Unknown,22:08:31,Laptop,Suspicious
TXN1262,Rajesh,34420,India,17:22:46,Desktop,Normal
TXN2634,Divya,61895,India,10:26:28,Desktop,Suspicious
TXN2321,Sneha,54712,India,06:33:13,Desktop,Normal
TXN2438,Karan,3873,India,20:20:46,Desktop,Normal
TXN1150,Anjali,1175,India,20:44:38,Tablet,Normal
TXN1472,Shreya,46174,USA,08:32:47,Mobile,Normal
TXN1640,Ritika,33517,India,16:47:04,Desktop,Normal
TXN2982,Amit,80510,India,01:13:18,Laptop,Suspicious
TXN2882,Anjali,62890,Brazil,05:30:34,Desktop,Suspicious
TXN1550,Arjun,6401,India,11:03:25,Mobile,Normal
TXN2779,Vikram,62552,Unknown,22:49:43,Desktop,Suspicious
TXN1928,Meera,11965,India,06:08:46,Desktop,Normal
TXN1488,Ishita,41962,India,12:29:06,Desktop,Normal
TXN2811,Akash,66459,France,08:13:37,Tablet,Suspicious
TXN2171,Karan,18716,India,09:16:41,Tablet,Normal
TXN1146,Simran,51098,India,13:49:33,Tablet,Normal
TXN2704,Neha,51169,UK,23:27:45,Laptop,Suspicious
TXN2928,Sneha,75879,USA,00:45:21,Desktop,Suspicious
TXN1402,Anjali,41039,UK,18:52:27,Mobile,Normal
TXN1954,Amit,36598,India,11:12:57,Mobile,Normal
TXN2877,Riya,56089,France,13:30:13,Laptop,Suspicious
TXN1659,Divya,13227,India,07:16:28,Tablet,Normal
TXN2372,Aditya,10682,India,10:47:43,Mobile,Normal
TXN1463,Suresh,15801,India,08:41:54,Laptop,Normal
TXN2349,Kavya,37847,UK,11:32:03,Tablet,Normal
TXN1186,Riya,5484,India,15:14:47,Laptop,Normal
TXN2147,Nikhil,33647,UK,13:45:32,Mobile,Normal
TXN2224,Anjali,52478,India,21:32:07,Laptop,Normal
TXN1608,Tanvi,20584,India,11:01:25,Tablet,Normal
TXN1143,Karan,13082,China,07:16:55,Tablet,Normal
TXN1751,Arjun,43924,India,06:45:55,Desktop,Normal
TXN2534,Sanjay,82982,India,03:34:10,Mobile,Suspicious
TXN1981,Priya,25009,India,08:00:59,Desktop,Normal
TXN1197,Rahul,55397,India,18:17:00,Laptop,Normal
TXN2633,Tanvi,69238,Singapore,15:26:48,Laptop,Suspicious
TXN1883,Tanvi,3363,India,13:41:00,Desktop,Normal
TXN1279,Manish,46775,India,18:08:38,Laptop,Normal
TXN1293,Nisha,25327,India,09:45:54,Laptop,Normal
TXN2823,Vikram,69700,India,07:27:24,Desktop,Suspicious
TXN1400,Shreya,8382,India,11:46:29,Mobile,Normal
TXN1122,Tanvi,25285,India,22:41:21,Laptop,Normal
TXN2207,Amit,53720,India,19:21:51,Tablet,Normal
TXN1202,Amit,20340,India,19:11:12,Desktop,Normal
TXN2462,Pooja,41533,UK,17:44:43,Tablet,Normal
TXN1835,Dev,39668,India,07:35:16,Tablet,Normal
TXN1246,Karan,11315,India,15:46:20,Laptop,Normal
TXN2439,Rohan,57575,India,15:20:51,Laptop,Normal
TXN2753,Vivek,66190,India,12:11:22,Tablet,Suspicious
TXN2901,Anjali,67848,Unknown,12:12:39,Tablet,Suspicious
TXN2707,Amit,87333,UAE,18:49:59,Laptop,Suspicious
TXN2880,Nisha,86391,Russia,21:57:16,Desktop,Suspicious
TXN2153,Simran,52021,India,21:29:32,Tablet,Normal
TXN2661,Rohan,98581,India,21:44:46,Desktop,Suspicious
TXN2426,Vivek,58470,India,14:33:20,Tablet,Normal
TXN1384,Simran,53127,USA,14:18:07,Tablet,Normal
TXN2758,Pooja,75031,India,10:54:05,Laptop,Suspicious
TXN1854,Priya,11901,India,11:33:25,Laptop,Normal
TXN2589,Pooja,64740,France,01:01:12,Desktop,Suspicious
TXN1219,Neha,9252,UK,12:04:53,Desktop,Normal
TXN1641,Divya,21939,India,08:52:45,Mobile,Normal
TXN1001,Ishita,7717,India,08:37:27,Laptop,Normal
TXN1112,Arjun,55716,India,21:01:47,Laptop,Normal
TXN1698,Kavya,5183,India,14:40:20,Mobile,Normal
TXN2915,Tanvi,62681,China,10:22:30,Laptop,Suspicious
TXN1951,Amit,10875,India,21:13:21,Tablet,Normal
TXN2648,Simran,80938,Russia,04:27:07,Desktop,Suspicious
TXN2636,Sanjay,93085,UK,06:25:02,Laptop,Suspicious
TXN2885,Ritika,72731,France,23:50:43,Tablet,Suspicious
TXN2410,Amit,25112,India,09:00:45,Tablet,Normal
TXN2409,Priya,27282,India,19:38:16,Desktop,Normal
TXN2533,Karan,63829,Brazil,00:55:33,Mobile,Suspicious
TXN2291,Pooja,37298,India,07:52:52,Mobile,Normal
TXN2808,Ishita,66761,Germany,03:03:40,Laptop,Suspicious
TXN1441,Priya,18593,India,07:55:04,Desktop,Normal
TXN2520,Nikhil,81319,India,04:07:23,Mobile,Suspicious
TXN2136,Nisha,9359,UK,15:03:23,Laptop,Normal
TXN2715,Akash,72757,Nigeria,00:38:18,Desktop,Suspicious
TXN2256,Kavya,47519,India,15:28:39,Mobile,Normal
